,STATE,AVGGIFT
57756,WA,7.054054054
57757,WI,18.33333333
57758,WI,11.38461539
57759,FL,7.532258065
57760,IL,18.22727273
57761,WA,23.0
57762,NM,8.888888889
57763,FL,18.44444444
57764,TN,13.75
57765,TX,12.5
57766,TX,14.0
57767,IA,9.166666667
57768,CA,23.36
57769,AL,12.0
57770,GA,20.0
57771,CA,10.0
57772,MI,5.416666667
57773,MI,4.315789474
57774,CA,21.33333333
57775,FL,14.25
57776,GA,20.0
57777,KY,9.2
57778,KY,5.0
57779,OK,10.4
57780,CA,7.88
57781,CA,16.66666667
57782,NC,25.0
57783,MN,6.2
57784,MI,10.23076923
57785,AR,6.888888889
57786,TN,10.0
57787,IN,15.14285714
57788,FL,8.769230769
57789,AR,14.0
57790,TN,15.0
57791,NC,15.0
57792,LA,10.05882353
57793,MS,9.1
57794,GA,19.0
57795,SD,6.08
57796,SC,9.8
57797,WA,12.6875
57798,TN,19.33333333
57799,IL,11.2
57800,IA,8.25
57801,KY,19.64285714
57802,TN,10.83333333
57803,GA,15.5
57804,OR,5.642857143
57805,MI,7.842105263
57806,FL,17.83333333
57807,OR,12.77777778
57808,CA,13.75
57809,AZ,7.5
57810,CA,20.83333333
57811,FL,9.75
57812,MI,10.84615385
57813,TX,41.0
57814,CA,15.0
57815,MN,5.923076923
57816,CA,10.0
57817,MO,10.88235294
57818,GA,10.0
57819,CA,10.69230769
57820,NC,20.0
57821,TX,16.0
57822,IL,14.0
57823,GA,17.42857143
57824,WY,13.85714286
57825,MN,8.733333333
57826,FL,4.833333333
57827,MI,9.5
57828,AR,10.5
57829,CA,12.27272727
57830,CA,25.0
57831,CO,8.714285714
57832,CA,9.555555556
57833,LA,11.0
57834,MO,20.0
57835,FL,16.66666667
57836,KY,14.81818182
57837,WA,12.77777778
57838,MN,13.66666667
57839,WA,18.0625
57840,ID,24.63636364
57841,WA,8.5
57842,OR,32.8
57843,CA,2.722222222
57844,AR,4.702702703
57845,AL,5.0
57846,NC,4.352941177
57847,IL,19.33333333
57848,IL,7.769230769
57849,FL,16.66666667
57850,CA,11.25
57851,CA,25.0
57852,NC,5.6
57853,CA,13.0625
57854,WI,14.0
57855,FL,16.7
57856,MI,10.81818182
57857,CA,20.0
57858,AZ,9.0
57859,MI,13.16666667
57860,TX,5.25
57861,TX,44.0
57862,CA,9.8125
57863,IL,11.66666667
57864,MO,20.5
57865,OR,20.0
57866,IN,11.42857143
57867,IL,20.42857143
57868,TX,31.27777778
57869,FL,5.5
57870,WA,15.0
57871,WI,10.44827586
57872,MI,13.55555556
57873,MI,76.42857143
57874,TX,9.235294118
57875,TX,4.117647059
57876,AZ,8.0
57877,NC,8.0
57878,FL,15.0
57879,AZ,9.296296296
57880,IN,11.5
57881,GA,12.6
57882,MO,9.285714286
57883,NC,13.33333333
57884,FL,6.285714286
57885,GA,32.06060606
57886,AZ,8.0
57887,FL,7.733333333
57888,TN,10.0
57889,TN,18.125
57890,TX,6.588235294
57891,TX,15.91666667
57892,IN,8.722222222
57893,LA,25.16666667
57894,GA,12.5
57895,OK,11.3125
57896,TX,11.125
57897,WA,13.8
57898,IN,8.318181818
57899,CA,30.0
57900,AZ,20.0
57901,TX,18.0
57902,CA,8.666666667
57903,MI,4.476190476
57904,TX,10.25
57905,CA,12.69230769
57906,CA,13.09090909
57907,IN,10.08333333
57908,GA,7.0
57909,MI,4.807692308
57910,CA,12.66666667
57911,CA,9.0
57912,OR,13.33333333
57913,KS,20.0
57914,KS,13.75
57915,HI,10.0
57916,MT,12.8
57917,OR,25.0
57918,KS,11.75
57919,KS,10.66666667
57920,NM,10.0
57921,NC,12.5
57922,MN,7.2
57923,IL,16.84615385
57924,CA,89.2
57925,CA,11.77777778
57926,ID,11.04761905
57927,IL,7.444444444
57928,MI,4.086956522
57929,IN,15.66666667
57930,IL,15.0
57931,CA,23.53846154
57932,CO,12.23529412
57933,SC,10.8
57934,WI,8.083333333
57935,CA,8.333333333
57936,SD,6.25
57937,TN,10.16666667
57938,TN,9.384615385
57939,AZ,9.4
57940,MS,22.14285714
57941,NC,25.0
57942,CA,5.952380952
57943,CA,22.0
57944,TX,21.75
57945,MN,6.75
57946,MS,12.88235294
57947,OK,10.625
57948,MO,5.117647059
57949,GA,20.0
57950,OK,7.0
57951,WA,9.818181818
57952,TX,26.66666667
57953,MI,10.0
57954,SC,12.4
57955,MI,20.0
57956,TX,11.88888889
57957,TN,7.714285714
57958,TX,11.3
57959,SD,6.470588235
57960,CA,9.4
57961,IL,12.5
57962,MO,15.0
57963,IL,19.59545455
57964,FL,20.0
57965,OK,7.52631579
57966,IL,9.571428571
57967,AL,8.0
57968,SC,12.05555556
57969,CA,17.16666667
57970,MO,9.0
57971,CO,11.4
57972,CA,20.0
57973,CA,25.76923077
57974,LA,15.0
57975,CO,7.555555556
57976,OK,4.866666667
57977,IA,2.833333333
57978,TX,25.0
57979,TN,29.0
57980,MT,8.653846154
57981,IL,12.14285714
57982,NV,7.4
57983,AR,10.0
57984,TX,8.75
57985,AZ,15.44444444
57986,MI,7.705882353
57987,AP,12.125
57988,GA,10.4
57989,WI,9.1
57990,AK,55.0
57991,KY,4.714285714
57992,MI,15.0
57993,MN,6.804
57994,GA,11.77777778
57995,NC,25.0
57996,OR,8.2
57997,AR,26.25
57998,SC,9.571428571
57999,FL,16.0
58000,OR,15.0
58001,FL,6.909090909
58002,AZ,5.055555556
58003,MI,15.0
58004,KS,25.0
58005,OR,15.2
58006,IL,7.190909091
58007,WI,8.384615385
58008,IN,7.625
58009,NC,20.0
58010,MO,7.25
58011,MN,20.0
58012,TX,10.0
58013,IL,13.55
58014,IL,6.375
58015,FL,10.94117647
58016,CA,11.66666667
58017,WA,15.0
58018,KY,7.714285714
58019,IL,6.083333333
58020,TX,10.0
58021,TX,15.0
58022,TX,10.125
58023,WA,8.8
58024,UT,20.0
58025,FL,7.3
58026,NC,17.18181818
58027,WI,11.3125
58028,IL,15.0
58029,TX,15.0
58030,WA,6.222222222
58031,TX,25.0
58032,CA,25.0
58033,MO,11.41176471
58034,TX,9.666666667
58035,CA,9.692307692
58036,CA,12.11111111
58037,CA,20.0
58038,FL,12.14285714
58039,TX,20.0
58040,AK,17.8
58041,MN,7.047619048
58042,WI,16.75
58043,OK,20.0
58044,FL,9.071428571
58045,FL,8.2
58046,OR,20.0
58047,GA,15.0
58048,CA,7.333333333
58049,MI,28.14285714
58050,CA,8.45
58051,NM,12.28571429
58052,IA,8.166666667
58053,FL,21.66666667
58054,FL,10.5
58055,AZ,11.1
58056,MO,5.892857143
58057,IN,6.5
58058,FL,13.0
58059,MI,9.916666667
58060,CA,15.8125
58061,TN,20.0
58062,CA,25.0
58063,OR,11.66666667
58064,TN,20.0
58065,AA,20.0
58066,WA,10.85714286
58067,SC,14.0
58068,IL,5.3125
58069,IL,26.25
58070,GA,15.0
58071,MT,7.333333333
58072,OR,20.625
58073,AZ,15.0
58074,TX,16.42857143
58075,TX,7.4
58076,WI,12.5
58077,AL,25.0
58078,CO,5.133333333
58079,TX,12.71428571
58080,CO,5.125
58081,MI,12.0
58082,FL,20.0
58083,SD,8.0
58084,MO,25.0
58085,FL,7.421052632
58086,TX,7.285714286
58087,MI,7.5
58088,MI,16.5
58089,TX,6.777777778
58090,MO,21.2
58091,CA,8.692307692
58092,CA,12.35714286
58093,TX,11.6
58094,MO,7.461538462
58095,AR,10.0
58096,AL,20.0
58097,FL,25.0
58098,AP,8.6875
58099,IN,10.66666667
58100,FL,5.59375
58101,TN,15.0
58102,FL,17.85714286
58103,FL,8.166666667
58104,OR,28.0
58105,CA,20.0
58106,TN,5.727272727
58107,SC,8.5
58108,IL,8.777777778
58109,NC,19.28571429
58110,WA,14.28571429
58111,AL,15.75
58112,NM,20.0
58113,TX,3.333333333
58114,MI,18.88
58115,CA,20.33333333
58116,GA,9.75
58117,MI,17.85714286
58118,TX,12.5
58119,WA,8.2
58120,FL,8.111111111
58121,IL,25.0
58122,IL,10.0
58123,GA,17.0
58124,NE,20.0
58125,CA,6.8
58126,FL,6.666666667
58127,WA,13.0
58128,CA,11.33333333
58129,IL,8.0
58130,TN,10.53846154
58131,MN,6.555555556
58132,KS,17.5
58133,MN,17.5
58134,GA,13.69565217
58135,MN,16.25
58136,IL,6.428571429
58137,CA,10.5
58138,TX,10.875
58139,WI,15.0
58140,AL,15.0
58141,FL,5.216666667
58142,TX,14.0
58143,CA,15.0
58144,MN,9.666666667
58145,AL,12.33333333
58146,LA,6.714285714
58147,MT,11.26470588
58148,TX,35.0
58149,MO,15.83333333
58150,CA,6.323529412
58151,GA,13.85714286
58152,IL,8.272727273
58153,CA,13.09090909
58154,MI,12.6
58155,IL,6.428571429
58156,FL,9.75
58157,TN,14.91666667
58158,GA,10.0
58159,MI,23.42857143
58160,IL,15.0
58161,CA,15.0
58162,WI,10.33333333
58163,LA,10.94444444
58164,TX,17.0
58165,FL,11.2
58166,CA,36.66666667
58167,MN,17.5
58168,GA,27.5
58169,CA,8.857142857
58170,WA,9.208333333
58171,NC,9.5625
58172,NM,13.72222222
58173,IL,12.10526316
58174,NV,20.0
58175,CO,19.75
58176,CO,15.0
58177,KY,11.2
58178,MT,8.777777778
58179,OK,9.0
58180,TX,19.0
58181,MN,20.0
58182,TX,12.71428571
58183,NC,12.08333333
58184,LA,11.125
58185,NV,51.25
58186,TX,3.8
58187,CA,6.4
58188,CA,5.65
58189,TN,13.28571429
58190,GA,5.24
58191,MI,12.4
58192,IN,8.571428571
58193,UT,7.5
58194,ND,5.0
58195,MO,15.0
58196,CA,10.42857143
58197,TN,4.130434783
58198,OR,13.25
58199,HI,12.0
58200,SC,12.13333333
58201,FL,20.0
58202,TN,22.5
58203,MI,23.4
58204,CA,21.66666667
58205,CA,25.0
58206,CO,9.55
58207,MS,20.0
58208,CA,6.833333333
58209,SC,3.0
58210,WA,12.5
58211,IL,4.272727273
58212,IN,7.6875
58213,FL,12.33333333
58214,WA,13.0
58215,TN,8.833333333
58216,NC,12.47368421
58217,CA,6.75
58218,TX,6.555555556
58219,CA,14.0
58220,NE,7.611111111
58221,CA,8.2
58222,CA,15.22222222
58223,FL,14.5
58224,CO,15.0
58225,MI,15.0
58226,IN,8.0
58227,FL,15.45454546
58228,OR,12.0
58229,WI,18.375
58230,TN,24.25
58231,MS,9.166666667
58232,FL,20.0
58233,IL,8.555555556
58234,TN,16.16666667
58235,AL,27.66666667
58236,OK,15.0
58237,CA,8.935483871
58238,CA,16.625
58239,IL,8.772727273
58240,ID,9.25
58241,MN,15.71428571
58242,FL,20.0
58243,CA,15.0
58244,FL,18.33333333
58245,IL,15.0
58246,TX,10.0
58247,CA,15.0
58248,IL,11.2
58249,MN,94.28571429
58250,CA,20.0
58251,AR,6.636363636
58252,AZ,11.83333333
58253,CA,17.0
58254,NC,5.47368421
58255,CA,9.4
58256,FL,7.176470588
58257,NC,13.33333333
58258,WA,30.0
58259,IN,15.0
58260,IL,15.94444444
58261,FL,9.166666667
58262,CA,15.05263158
58263,MO,7.857142857
58264,HI,18.2
58265,AZ,9.727272727
58266,WA,13.66666667
58267,OK,11.33333333
58268,MO,13.0
58269,TN,15.2
58270,IN,13.125
58271,IL,18.2
58272,IN,5.189189189
58273,MI,20.0
58274,GA,6.615384615
58275,IA,7.923076923
58276,IN,4.714285714
58277,TX,11.04
58278,NC,10.33333333
58279,KY,12.5
58280,SC,20.0
58281,TX,9.4
58282,CA,14.47619048
58283,CA,5.1
58284,OR,12.28571429
58285,SC,11.55555556
58286,KY,15.0
58287,CA,20.0
58288,TX,15.0
58289,IL,6.375
58290,IL,5.428571429
58291,WA,11.75
58292,CA,20.0
58293,SC,12.25
58294,FL,15.0
58295,FL,14.66666667
58296,FL,10.5
58297,FL,7.596153846
58298,CA,188.5
58299,IL,8.166666667
58300,CA,8.642857143
58301,NC,20.0
58302,TN,10.125
58303,OR,20.0
58304,CA,12.5
58305,IL,10.6
58306,IL,5.166666667
58307,SC,15.0
58308,CO,12.5
58309,CA,15.0
58310,MI,15.0
58311,KY,25.0
58312,CA,16.0
58313,MI,8.913043478
58314,MI,11.4
58315,CA,14.57142857
58316,FL,7.0
58317,NC,33.33333333
58318,FL,25.0
58319,MI,9.722222222
58320,IL,20.0
58321,CA,20.0
58322,MN,20.0
58323,FL,10.53846154
58324,MI,8.111111111
58325,OR,10.33333333
58326,CA,21.66666667
58327,LA,61.25
58328,AZ,12.5
58329,UT,10.0
58330,NC,10.25
58331,FL,6.153846154
58332,HI,15.0
58333,NC,25.0
58334,AR,15.0
58335,IN,14.46153846
58336,TX,6.188888889
58337,IN,20.0
58338,FL,12.5
58339,FL,8.333333333
58340,FL,12.5
58341,KS,15.0
58342,MO,8.857142857
58343,OR,20.0
58344,IL,9.25
58345,ID,10.0
58346,MN,17.71428571
58347,NV,19.0
58348,FL,10.6
58349,FL,15.0
58350,WA,20.0
58351,GA,8.8
58352,IL,45.0
58353,WI,25.0
58354,NC,13.5
58355,NC,4.847222222
58356,SC,14.75
58357,NC,9.5
58358,TX,10.0
58359,FL,12.375
58360,FL,18.66666667
58361,KY,10.5
58362,OR,6.587037037
58363,MO,11.0
58364,AL,11.75
58365,LA,4.923076923
58366,NC,16.0
58367,NE,37.5
58368,OK,15.0
58369,CO,18.11538462
58370,SC,7.75
58371,TX,8.444444444
58372,MN,13.0
58373,NC,10.0
58374,TN,15.0
58375,MN,15.0
58376,MI,12.5
58377,WI,8.666666667
58378,CA,14.33333333
58379,IL,20.0
58380,IA,15.0
58381,TX,9.833333333
58382,IL,10.0
58383,GA,7.333333333
58384,NC,7.666666667
58385,NV,27.5
58386,AL,25.0
58387,TX,13.0
58388,MI,10.16666667
58389,OR,17.66666667
58390,FL,15.0
58391,IL,23.0
58392,MI,6.391304348
58393,MI,7.166666667
58394,FL,8.916666667
58395,KY,6.666666667
58396,NC,12.89473684
58397,WI,12.5
58398,IN,11.66666667
58399,CA,13.33333333
58400,IN,11.75
58401,MI,2.766666667
58402,CA,13.2
58403,TX,15.0
58404,TN,12.5
58405,AR,13.0
58406,CA,20.0
58407,CA,20.0
58408,OR,3.666666667
58409,CA,32.5
58410,TX,7.541666667
58411,AL,25.0
58412,TX,12.36842105
58413,IL,10.5
58414,TX,8.666666667
58415,CA,15.0
58416,MO,3.898181818
58417,AL,16.68965517
58418,OK,100.0
58419,CA,9.4
58420,NV,15.4
58421,MI,26.14285714
58422,NV,37.5
58423,CO,6.4
58424,MI,15.11764706
58425,FL,4.0
58426,NC,16.75
58427,CO,13.57142857
58428,MI,11.56521739
58429,CO,10.11764706
58430,CA,16.0
58431,CA,19.75
58432,CA,20.0
58433,TX,3.074074074
58434,CA,50.0
58435,SC,16.0
58436,MI,9.4
58437,TX,7.4
58438,IL,25.0
58439,SD,25.0
58440,WA,10.66666667
58441,MT,6.058823529
58442,TX,8.714285714
58443,TN,13.47058824
58444,TX,25.0
58445,FL,4.875
58446,SC,15.0
58447,AL,7.266666667
58448,CA,25.0
58449,NC,25.0
58450,FL,6.090909091
58451,WA,5.333333333
58452,CA,8.0
58453,MN,7.266666667
58454,CA,19.28571429
58455,OR,20.0
58456,IA,9.428571429
58457,IL,23.4
58458,CA,10.8125
58459,LA,12.0
58460,MO,5.695652174
58461,CA,7.3
58462,WA,11.25
58463,LA,10.04166667
58464,MI,11.83333333
58465,CA,15.0
58466,IN,14.0
58467,GA,20.5
58468,CA,10.63636364
58469,WA,12.5
58470,CA,15.5
58471,OK,12.5
58472,WI,5.380952381
58473,WA,22.5
58474,OK,9.166666667
58475,KY,5.0
58476,NC,9.428571429
58477,CA,14.875
58478,CA,7.5
58479,CO,11.66666667
58480,TX,29.0
58481,UT,12.0
58482,TX,14.875
58483,LA,6.08
58484,TN,8.583333333
58485,CA,4.5625
58486,SC,12.6
58487,IL,16.0
58488,IN,20.0
58489,SC,14.0
58490,MI,7.15
58491,IL,10.0
58492,CA,18.8
58493,CO,30.3
58494,IL,9.0
58495,WA,11.71428571
58496,FL,11.2
58497,CA,22.0
58498,TX,11.33333333
58499,TN,9.0
58500,CA,17.30769231
58501,FL,9.75
58502,AL,7.666666667
58503,TX,15.0
58504,NC,12.0
58505,NM,16.42857143
58506,OR,10.875
58507,IL,13.75
58508,MN,25.0
58509,CO,15.0
58510,CA,10.63636364
58511,MS,14.66666667
58512,SC,25.0
58513,ID,20.0
58514,KY,20.0
58515,LA,8.4
58516,CA,11.12
58517,MI,6.444444444
58518,GA,15.4
58519,GA,7.545454545
58520,TX,11.5
58521,CA,25.0
58522,TX,10.27272727
58523,TN,13.09090909
58524,GA,10.0
58525,NM,13.6
58526,AL,5.666666667
58527,CA,14.90909091
58528,CA,20.0
58529,CA,11.92307692
58530,MI,22.5
58531,FL,10.0
58532,NC,14.25
58533,TX,5.5
58534,UT,23.0
58535,MI,8.4
58536,TX,7.666666667
58537,WA,24.2
58538,ID,7.0
58539,CA,17.2
58540,WI,5.857142857
58541,TX,25.0
58542,CA,2.424242424
58543,CA,8.96969697
58544,FL,23.6
58545,GA,12.14285714
58546,TN,16.75
58547,CA,14.0
58548,TN,6.428571429
58549,OR,7.5
58550,MN,20.0
58551,WA,20.0
58552,GA,11.66666667
58553,IL,7.0
58554,FL,15.0
58555,CA,15.0
58556,CA,32.08333333
58557,MN,5.55
58558,IN,3.52631579
58559,IN,13.16666667
58560,AZ,9.5
58561,TN,14.16666667
58562,NC,26.875
58563,CA,20.0
58564,KS,25.0
58565,FL,11.5
58566,CO,13.33333333
58567,MI,21.4
58568,TX,11.71428571
58569,CO,17.8
58570,IL,20.0
58571,OR,8.0
58572,MI,11.42857143
58573,CA,7.181818182
58574,IN,6.214285714
58575,FL,11.3
58576,TX,20.0
58577,CA,8.785714286
58578,MN,7.6
58579,IL,13.4
58580,CA,12.2
58581,IL,8.25
58582,AZ,9.214285714
58583,TX,12.0952381
58584,MT,13.04761905
58585,CA,20.73333333
58586,FL,9.0
58587,MN,11.5
58588,NC,8.818181818
58589,NC,16.0
58590,MI,19.55555556
58591,FL,23.71428571
58592,MT,12.85714286
58593,CA,15.0
58594,FL,20.0
58595,TX,20.0
58596,CA,20.0
58597,NM,20.4
58598,CA,27.5
58599,CA,9.857142857
58600,TX,6.52173913
58601,FL,7.0
58602,KY,10.06666667
58603,ID,17.5
58604,OK,14.0
58605,WI,6.611111111
58606,CA,6.833333333
58607,CA,8.666666667
58608,WA,9.25
58609,MI,13.25
58610,CO,6.9
58611,CA,13.66666667
58612,CA,15.0
58613,IN,8.0
58614,FL,10.0
58615,TX,24.375
58616,IN,12.22222222
58617,AZ,26.0
58618,OK,24.5
58619,CA,6.6
58620,CA,4.565128205
58621,FL,15.0
58622,NV,15.0
58623,TX,12.33333333
58624,WA,10.53846154
58625,NC,25.0
58626,TX,12.60714286
58627,CA,9.818181818
58628,KY,10.83333333
58629,FL,16.16666667
58630,TX,14.83333333
58631,TX,8.666666667
58632,KY,14.11111111
58633,AZ,10.33333333
58634,IL,12.875
58635,HI,59.5
58636,IL,20.0
58637,TX,4.888888889
58638,SD,6.666666667
58639,MI,35.74827586
58640,NC,30.0
58641,GA,12.5
58642,IL,6.333333333
58643,AZ,16.66666667
58644,MI,13.66666667
58645,CA,17.8125
58646,NC,14.86666667
58647,IN,9.166666667
58648,WY,7.142857143
58649,IA,12.33333333
58650,TX,5.192307692
58651,KS,15.2
58652,AZ,12.18181818
58653,CA,11.33333333
58654,ID,6.3
58655,IL,15.0
58656,WI,5.411764706
58657,MO,14.66666667
58658,SD,6.777777778
58659,TX,15.0
58660,FL,10.59090909
58661,IL,15.0
58662,SC,9.125
58663,TX,10.0
58664,NC,3.45
58665,NC,12.69230769
58666,TN,15.14285714
58667,CA,8.533333333
58668,HI,15.0
58669,CO,12.625
58670,CA,12.33333333
58671,AR,11.75
58672,GA,7.545454545
58673,CA,13.0
58674,HI,10.90909091
58675,TX,6.608695652
58676,IL,16.25
58677,CA,9.625
58678,CA,16.66666667
58679,IL,11.39393939
58680,NC,7.3
58681,TX,8.45
58682,CA,8.266666667
58683,MN,25.0
58684,IL,7.47826087
58685,AK,20.0
58686,CA,20.0
58687,OR,6.5
58688,OK,9.0
58689,SC,10.0
58690,WA,41.66666667
58691,FL,18.85714286
58692,CA,20.0
58693,OK,10.14285714
58694,AZ,11.57142857
58695,CO,7.173913044
58696,FL,8.0
58697,MI,22.5
58698,LA,10.84210526
58699,CA,15.4
58700,HI,15.66666667
58701,AL,11.66666667
58702,OR,2.428571429
58703,AZ,9.058823529
58704,CA,9.714285714
58705,SC,14.0
58706,MO,11.66666667
58707,MI,15.0
58708,LA,11.15384615
58709,TX,10.6
58710,GA,14.9
58711,MI,10.84615385
58712,WA,11.25
58713,CA,9.9
58714,NC,15.0
58715,MN,9.705882353
58716,KS,5.162162162
58717,CA,27.0
58718,CA,12.25
58719,HI,32.83333333
58720,WY,17.33333333
58721,OR,7.75
58722,CA,17.38461539
58723,WA,9.176470588
58724,TX,12.5
58725,CA,7.666666667
58726,TX,11.0
58727,WA,7.777777778
58728,CA,5.75
58729,WI,8.222222222
58730,AR,9.4
58731,UT,9.0
58732,GA,15.0
58733,IL,9.4
58734,KY,18.0
58735,TN,13.42857143
58736,TN,25.0
58737,CO,11.5
58738,SC,9.368421053
58739,FL,9.647058824
58740,LA,10.375
58741,IL,7.5
58742,LA,10.0
58743,FL,9.6
58744,FL,15.8
58745,FL,6.444444444
58746,WI,5.461538462
58747,TN,14.75
58748,IL,9.777777778
58749,TX,10.66666667
58750,MI,14.5
58751,NV,23.16666667
58752,MN,21.66666667
58753,AK,20.0
58754,TN,12.66666667
58755,WI,4.75
58756,IN,8.166666667
58757,MI,6.6
58758,NM,14.5
58759,MI,20.0
58760,MI,11.0
58761,CA,2.02631579
58762,AK,28.0
58763,MO,20.0
58764,CA,8.941176471
58765,NC,11.2
58766,ND,10.0
58767,CA,8.615384615
58768,CA,12.5
58769,KS,4.535714286
58770,WI,2.3515625
58771,TX,12.3
58772,MI,11.45454546
58773,CA,8.0
58774,MS,8.4
58775,OR,20.0
58776,KS,20.33333333
58777,OK,9.80952381
58778,IN,11.625
58779,AR,4.733333333
58780,GA,10.0
58781,CA,25.0
58782,TN,15.42857143
58783,FL,9.578947368
58784,AZ,10.77777778
58785,AK,11.6
58786,TX,45.0
58787,CA,23.0
58788,CO,10.37931035
58789,MS,17.0
58790,NV,10.66666667
58791,FL,10.0
58792,IL,14.25
58793,CA,11.2
58794,IL,6.5
58795,AL,8.888888889
58796,IN,12.11111111
58797,IN,26.83333333
58798,NC,12.81481482
58799,UT,15.0
58800,IL,11.71428571
58801,CO,7.16
58802,CA,18.33333333
58803,KS,20.0
58804,CO,7.461538462
58805,TX,7.727391304
58806,NC,20.0
58807,CA,15.0
58808,ID,11.69230769
58809,HI,8.444444444
58810,TN,11.33333333
58811,HI,15.0
58812,CA,12.66666667
58813,CA,15.0
58814,FL,5.52
58815,GA,9.0
58816,CA,15.0
58817,IA,13.4
58818,KS,20.0
58819,CA,27.5
58820,MI,5.076923077
58821,CA,7.166666667
58822,CA,25.0
58823,MI,15.0
58824,IN,12.83333333
58825,MN,6.125
58826,IL,10.0
58827,CA,20.0
58828,CA,17.66666667
58829,WA,5.75
58830,FL,11.0
58831,CA,13.0
58832,TX,11.5
58833,NC,9.0
58834,WI,17.5
58835,CA,20.0
58836,FL,9.166666667
58837,IL,7.777777778
58838,OR,8.75
58839,IL,13.0
58840,NE,13.6
58841,FL,6.8
58842,LA,10.5
58843,FL,11.41666667
58844,TX,16.75
58845,TX,10.0952381
58846,CA,10.66666667
58847,CO,12.22222222
58848,GA,10.5
58849,WA,27.5
58850,WA,15.0
58851,TX,2.637931034
58852,CA,13.66666667
58853,SC,25.0
58854,FL,10.57142857
58855,TN,9.461538462
58856,TX,9.777777778
58857,CA,15.0
58858,MI,10.0
58859,MI,6.636363636
58860,FL,10.0
58861,TX,6.9375
58862,LA,15.0
58863,TX,25.0
58864,MI,14.0
58865,CA,6.166666667
58866,TX,9.384615385
58867,TX,15.0
58868,CA,11.0
58869,CA,15.77777778
58870,IN,9.8
58871,IN,15.0
58872,FL,13.2
58873,WA,5.777777778
58874,MO,25.0
58875,FL,16.42857143
58876,MN,10.33333333
58877,WI,16.0
58878,HI,13.55555556
58879,CA,6.75
58880,CA,12.5
58881,CA,6.25
58882,WA,25.0
58883,IL,25.0
58884,NC,7.333333333
58885,CA,13.68181818
58886,OR,13.0
58887,FL,25.0
58888,CA,5.25
58889,IL,20.0
58890,CA,25.0
58891,CA,5.181818182
58892,IL,9.8
58893,TX,6.387096774
58894,TX,11.6
58895,CA,8.454545455
58896,TX,6.428571429
58897,WI,10.11111111
58898,TX,17.62
58899,FL,3.806451613
58900,NV,14.66666667
58901,TN,6.8
58902,MO,11.19354839
58903,FL,8.125
58904,HI,15.0
58905,WA,10.5
58906,TX,16.45454546
58907,TX,23.75
58908,CA,10.87878788
58909,IL,6.785714286
58910,WA,10.83333333
58911,WA,12.33333333
58912,CA,15.0
58913,WA,6.375
58914,SD,2.913043478
58915,IL,25.0
58916,HI,9.5
58917,UT,12.5
58918,MO,9.553
58919,WA,14.53846154
58920,AZ,13.2
58921,TN,9.5
58922,FL,7.926829268
58923,AL,20.0
58924,OR,22.09090909
58925,CA,11.25
58926,UT,2.52
58927,MN,28.125
58928,CA,15.11111111
58929,AR,15.0
58930,CO,13.0
58931,IL,20.0
58932,IL,26.08695652
58933,MS,17.42857143
58934,IL,87.5
58935,MI,9.5
58936,LA,13.85714286
58937,CA,11.1
58938,FL,12.5
58939,MI,17.0
58940,AR,14.33333333
58941,MI,18.57142857
58942,UT,30.0
58943,CA,6.545454545
58944,CA,20.0
58945,CO,9.666666667
58946,MI,4.3
58947,CA,15.0
58948,AZ,33.33333333
58949,WI,10.46666667
58950,TN,13.33333333
58951,TN,53.0
58952,IL,15.0
58953,IL,100.0
58954,CA,23.33333333
58955,NC,10.5
58956,CA,22.5
58957,TX,20.0
58958,CA,11.0
58959,FL,7.333333333
58960,FL,23.33333333
58961,TX,20.0
58962,LA,7.266666667
58963,MI,15.0
58964,MO,6.666666667
58965,WA,12.75
58966,CA,8.071428571
58967,TX,14.2
58968,CA,13.8
58969,IL,15.0
58970,IL,12.75
58971,IN,11.16666667
58972,WI,23.0
58973,TX,13.5
58974,FL,6.384615385
58975,IL,15.0
58976,WA,10.33333333
58977,GA,11.25
58978,FL,9.4
58979,TX,22.66666667
58980,AZ,13.19444444
58981,CA,9.043478261
58982,GA,17.0
58983,IL,5.423076923
58984,CO,15.0
58985,FL,5.25
58986,IL,25.0
58987,NC,5.722222222
58988,FL,7.833333333
58989,MT,8.909090909
58990,TX,7.153846154
58991,OR,17.4
58992,NC,13.66666667
58993,SC,11.0
58994,FL,14.85714286
58995,FL,12.5
58996,CA,15.0
58997,IA,25.0
58998,NE,8.0
58999,OR,5.555555556
59000,HI,15.83333333
59001,FL,13.5
59002,CA,6.2
59003,MI,7.98625
59004,CA,10.0
59005,CA,22.5
59006,MI,3.903225806
59007,TN,9.615384615
59008,AL,23.0
59009,MI,12.5
59010,AZ,12.8
59011,FL,12.5
59012,CO,12.16666667
59013,IN,25.0
59014,FL,18.125
59015,GA,14.0
59016,OK,10.66666667
59017,IL,7.315789474
59018,KS,15.0
59019,GA,10.4
59020,MI,15.0
59021,FL,13.0
59022,WA,9.0
59023,PA,8.5
59024,FL,20.0
59025,NC,11.33333333
59026,MO,30.0
59027,MS,6.590909091
59028,NE,14.66666667
59029,LA,11.53846154
59030,AR,13.75
59031,NC,4.294117647
59032,WA,18.0
59033,CA,15.0
59034,VA,18.25925926
59035,CA,10.5
59036,MI,6.1
59037,CA,28.0
59038,TN,6.0
59039,CA,14.28571429
59040,AZ,15.0
59041,FL,5.3
