controln,state,gender,medianhv,ic1,ic4,hvp1,percapita,pobc1,pobc2,ic2,ic3,avggift,tcode,dob,domain,target_d
1899,CA,M,1519.0,346,429.0,14,14162.0,9,65,381.0,406,10.22222222,1,4801,S2,12.5
184690,AK,Male,778.0,473,568.0,0,20008.0,15,27,446.0,546,15.0,0,0,C2,20.0
7265,CA,F,1465.0,283,519.0,1,24555.0,16,25,341.0,369,10.70588235,0,0,0,10.0
159178,CA,M,2765.0,695,753.0,93,22508.0,10,54,709.0,733,8.833333333,1,0,C1,10.0
49812,AL,F,384.0,139,271.0,0,8615.0,0,66,203.0,212,3.659090909,2,3701,R3,3.0
33135,FL,F,754.0,351,435.0,1,14518.0,2,47,377.0,402,9.8125,0,3410,S3,10.0
23459,SC,F,689.0,313,350.0,0,12601.0,1,69,320.0,343,13.16666667,28,0,S2,25.0
186271,CA,M,3529.0,564,719.0,93,26107.0,9,56,648.0,633,19.85714286,1,2001,U1,40.0
55624,MS,female,403.0,197,365.0,2,19178.0,0,79,230.0,293,9.705882353,0,2311,T3,10.0
129912,CO,M,0.0,382,427.0,0,29436.0,7,17,411.0,407,13.33333333,1,0,U1,50.0
8657,WA,F,1734.0,353,430.0,29,15831.0,3,44,405.0,396,16.42857143,0,2107,S2,15.0
129174,AZ,U,850.0,309,409.0,3,14718.0,4,22,371.0,356,9.166666667,0,0,0,10.0
129453,CO,F,1174.0,460,603.0,9,21646.0,3,40,550.0,525,5.444444444,0,2801,T1,5.0
50027,Tennessee,F,776.0,312,397.0,1,12653.0,1,77,356.0,367,5.636363636,0,0,R2,40.0
85804,MN,M,267.0,208,256.0,0,8548.0,2,75,238.0,233,17.1,1,2501,R3,20.0
9742,OR,M,661.0,322,378.0,0,12749.0,7,56,346.0,356,9.238095238,0,4701,S2,14.0
1986,CA,F,1368.0,379,528.0,20,23121.0,7,56,416.0,487,5.551724138,2,2201,U1,5.0
26924,GA,M,1166.0,541,609.0,7,18462.0,1,49,577.0,589,23.75,1,2901,0,60.0
145480,CA,F,3326.0,528,603.0,97,20390.0,21,51,600.0,582,7.785714286,2,4201,U1,12.0
45824,FL,M,1385.0,404,545.0,19,21473.0,7,11,464.0,495,15.8,1,5704,S1,25.0
187417,AA,Male,0.0,0,0.0,0,0.0,0,0,0.0,0,10.66666667,1,0,U4,45.0
173094,CA,M,609.0,220,319.0,2,11902.0,4,57,238.0,297,9.166666667,0,2401,R3,15.0
182573,WA,male,634.0,266,372.0,1,12161.0,2,58,320.0,323,6.583333333,0,3504,R2,12.0
185815,FL,F,550.0,175,196.0,3,7958.0,29,20,188.0,191,5.25,0,2901,U3,7.0
86580,ND,F,263.0,198,295.0,0,10661.0,0,86,288.0,240,3.815789474,2,601,R2,5.0
113680,TX,M,331.0,219,301.0,0,9911.0,4,85,258.0,269,20.0,1002,5201,T3,30.0
179876,WA,F,1373.0,379,529.0,12,19190.0,6,53,539.0,445,7.75,0,2801,C3,10.0
52171,Tennessee,M,416.0,185,261.0,0,8507.0,0,80,221.0,229,4.25,1002,0,T2,5.0
2586,GA,M,916.0,338,480.0,0,19463.0,15,31,419.0,383,20.0,0,4201,S1,20.0
22499,SC,F,438.0,201,272.0,0,8303.0,0,84,257.0,242,15.61538462,0,3102,R3,10.0
186773,KY,F,722.0,267,399.0,0,14988.0,2,71,317.0,324,4.852941177,0,0,S2,8.0
90680,IL,F,2169.0,862,951.0,60,35357.0,2,69,911.0,899,12.61538462,0,4801,U1,24.0
123669,TX,,923.0,554,711.0,6,25962.0,4,55,584.0,661,9.230769231,0,608,T1,10.0
106850,NE,F,901.0,409,504.0,0,14154.0,5,21,472.0,459,15.0,28,6301,T1,23.0
172068,CA,M,1345.0,446,503.0,1,16265.0,17,49,488.0,477,11.94444444,1,4602,U1,20.0
109451,LA,F,608.0,383,402.0,0,10899.0,1,81,410.0,380,7.25,0,5801,R2,25.0
113891,OK,M,290.0,173,303.0,0,10700.0,2,72,228.0,244,8.538461539,0,5601,R2,11.0
148991,CA,F,3209.0,568,759.0,74,28817.0,10,47,728.0,648,19.4,28,4401,C1,25.0
63941,IN,F,700.0,379,446.0,2,13332.0,0,75,385.0,432,8.157894737,0,0,R2,10.0
48006,AL,F,486.0,237,315.0,3,10807.0,1,80,283.0,281,6.6,28,0,R2,5.0
170998,CA,F,621.0,250,307.0,0,10599.0,8,59,266.0,275,10.16666667,0,1401,R2,10.0
31959,FL,M,1548.0,572,736.0,35,40741.0,5,20,632.0,646,25.0,0,3401,T1,20.0
13805,CA,M,1315.0,304,409.0,17,15193.0,4,62,369.0,355,27.5,0,3201,R1,10.7
104170,MO,M,889.0,408,528.0,0,16268.0,2,64,483.0,468,3.72,2,1603,C1,5.0
28339,GA,F,2152.0,389,738.0,59,28753.0,4,42,634.0,501,11.1,0,0,C1,11.0
1920,NV,M,1032.0,305,454.0,15,18324.0,12,16,361.0,390,6.919354839,1002,1610,U3,10.0
88920,IL,F,1364.0,451,561.0,16,21988.0,9,62,468.0,518,25.0,0,5501,S1,25.0
45656,FL,M,566.0,218,272.0,0,11438.0,9,8,242.0,249,27.5,1002,4301,C3,27.0
175471,OR,F,813.0,239,411.0,5,16248.0,5,37,368.0,301,6.571428571,28,0,U2,5.0
108820,LA,M,465.0,198,292.0,1,8982.0,0,84,239.0,260,4.833333333,1,2301,R2,5.0
190619,MI,F,943.0,406,515.0,2,16625.0,1,85,502.0,453,3.518518519,2,1710,T2,3.0
13727,NE,F,675.0,284,308.0,0,18892.0,5,39,288.0,317,20.46153846,0,5807,T1,30.0
114909,TX,M,733.0,452,503.0,0,14468.0,17,50,453.0,496,9.0,93,0,T2,10.0
190410,NC,female,1070.0,310,435.0,21,16741.0,3,53,354.0,384,8.682926829,0,0,C2,9.0
166711,CA,F,675.0,344,589.0,0,23719.0,11,43,520.0,438,22.66666667,0,3508,S2,45.0
78669,WI,F,693.0,124,383.0,0,12596.0,6,82,389.0,223,4.5,28,1801,C3,6.0
35267,FL,M,895.0,334,460.0,11,19627.0,2,28,366.0,399,11.84615385,1002,1703,C2,17.0
14547,CA,F,1884.0,518,636.0,36,19818.0,4,65,580.0,542,16.0,0,5501,S1,20.0
136721,AZ,Female,891.0,427,449.0,1,14471.0,5,29,429.0,440,22.5,0,3401,U1,30.0
162026,CA,M,5965.0,1168,1089.0,99,68814.0,23,49,1261.0,1053,9.857142857,1,3501,S1,16.0
172359,CA,,566.0,208,253.0,0,6854.0,25,53,223.0,241,8.058823529,0,3503,C3,20.0
90727,IL,M,3671.0,1107,1108.0,93,37135.0,9,87,1158.0,1043,5.357142857,2,4610,S1,5.0
46560,FL,M,1930.0,462,648.0,49,31606.0,3,23,520.0,581,9.363636364,1,5801,T1,5.0
2321,CA,M,2170.0,412,500.0,60,16335.0,3,65,421.0,461,38.66666667,1,3101,S2,25.0
179262,WA,U,1801.0,533,630.0,35,19928.0,6,50,601.0,570,6.0,0,4701,S1,10.0
28890,GA,M,553.0,279,362.0,1,12145.0,1,87,307.0,324,8.0,0,4501,T2,15.0
143787,CA,F,2423.0,527,610.0,83,19438.0,17,49,561.0,578,21.66666667,3,0,U1,10.0
88735,IL,F,617.0,129,308.0,1,9955.0,16,45,322.0,200,5.88,3,2702,S2,10.0
89367,IL,M,1209.0,466,516.0,0,16254.0,6,70,467.0,517,3.21875,0,6707,S1,3.0
75703,IA,F,150.0,218,290.0,1,9942.0,0,85,252.0,244,5.833333333,2,4401,R3,6.0
19641,NC,female,562.0,373,388.0,0,10064.0,0,80,375.0,378,17.5,0,4401,S2,30.0
191531,CA,,1073.0,359,453.0,17,16918.0,14,47,392.0,432,9.0,4,3701,0,13.0
1092,CA,M,5817.0,931,1047.0,98,91576.0,16,22,1445.0,957,9.84375,0,2801,U1,15.0
69034,MI,M,895.0,465,551.0,0,16892.0,4,84,465.0,560,25.0,1,2001,C1,25.0
40919,FL,J,772.0,312,376.0,3,12012.0,3,58,338.0,349,7.166666667,0,1801,C2,10.0
64203,IN,M,404.0,256,363.0,0,13067.0,2,75,351.0,289,6.189189189,1,3610,C2,6.0
151995,CA,F,1881.0,413,507.0,36,25215.0,9,29,499.0,475,22.8,2,2212,S1,25.0
188284,NC,female,2989.0,289,470.0,66,21395.0,6,55,358.0,387,5.1,0,3801,C1,5.0
58147,KY,M,318.0,149,207.0,0,7827.0,0,90,163.0,192,4.409090909,1,4106,R3,5.0
51269,Tennessee,F,476.0,204,289.0,0,9524.0,1,78,254.0,250,5.086956522,0,4801,R3,5.0
113261,OK,M,466.0,222,306.0,0,13774.0,0,54,260.0,263,7.615384615,1002,0,C3,7.0
12785,IL,F,852.0,364,459.0,0,15238.0,7,87,393.0,408,7.933333333,28,1001,0,10.0
364,CA,F,3100.0,133,497.0,79,18262.0,35,25,488.0,306,13.52380952,28,3801,U1,10.0
163857,CA,M,3564.0,456,594.0,95,22726.0,22,47,534.0,518,20.0,1,0,U1,25.0
12312,CA,F,1398.0,150,272.0,7,8690.0,23,43,213.0,223,122.1666667,0,0,C3,95.0
95351,IL,F,818.0,473,558.0,3,21695.0,7,76,520.0,514,8.071785714,2,3804,T1,12.0
147464,CA,M,2287.0,600,652.0,74,24286.0,28,34,615.0,630,20.0,0,3301,S1,30.0
155388,CA,F,883.0,322,351.0,0,13596.0,3,58,351.0,344,12.5,0,3201,S2,20.0
90566,IL,F,1181.0,417,449.0,0,13716.0,2,69,424.0,444,8.428571429,0,5703,C2,15.0
186013,AL,F,554.0,296,391.0,4,12774.0,1,63,316.0,351,9.5,0,2002,T2,15.0
112406,AR,Female,490.0,229,310.0,0,10200.0,1,63,271.0,275,22.5,0,0,R2,25.0
14191,TX,M,520.0,157,266.0,0,9635.0,0,78,209.0,222,5.195652174,1,0,R2,5.0
95132,IL,F,512.0,269,357.0,1,12842.0,1,73,329.0,295,14.0,0,1601,R2,25.0
130926,CO,F,1175.0,517,599.0,8,18850.0,2,38,568.0,565,5.222222222,0,3001,T1,5.0
168535,CA,M,2103.0,333,368.0,58,9513.0,52,37,306.0,385,25.0,0,5401,U2,35.0
92749,IL,M,1578.0,531,617.0,11,17870.0,4,63,600.0,535,9.833333333,1,4201,S1,15.0
19129,NC,female,538.0,227,374.0,1,13593.0,0,78,288.0,299,11.33333333,0,4201,T2,5.0
114912,OK,F,622.0,306,345.0,0,10625.0,0,64,338.0,316,16.65384615,2,0,T2,25.0
164651,CA,F,2208.0,313,411.0,71,14497.0,25,46,334.0,393,11.5,0,3201,U2,5.0
94113,IL,F,698.0,164,293.0,26,10618.0,5,57,201.0,250,10.625,0,4711,U4,10.0
116453,TX,F,849.0,394,457.0,3,14757.0,2,70,422.0,430,15.0,0,7201,S1,15.0
72409,MI,F,318.0,296,299.0,0,11236.0,2,50,292.0,296,8.894736842,0,811,T3,10.0
190634,SC,,834.0,389,436.0,0,17338.0,6,42,398.0,423,8.0,0,1711,C1,20.0
128975,AA,Male,0.0,0,0.0,0,0.0,0,0,0.0,0,8.266666667,0,6007,S2,15.0
137039,AZ,Female,1568.0,493,633.0,23,22025.0,3,25,524.0,600,20.0,2,3601,T1,10.0
177927,OR,M,709.0,262,372.0,8,13486.0,3,44,304.0,339,11.25,0,2310,R2,15.0
122988,TX,F,735.0,418,553.0,0,16097.0,12,42,571.0,461,15.0,0,5601,C1,14.0
142765,CA,M,2578.0,338,430.0,71,11844.0,58,24,347.0,415,13.18181818,1,6601,U2,20.0
48506,AL,F,875.0,138,213.0,3,6125.0,0,89,213.0,188,11.45833333,2,0,R3,18.0
189666,OR,F,1373.0,518,655.0,23,26092.0,3,37,534.0,612,15.0,2,0,S1,15.0
159826,CA,F,1292.0,266,498.0,20,16678.0,17,66,355.0,436,10.76190476,2,2401,C2,5.0
181891,WA,U,759.0,263,287.0,1,8915.0,3,44,270.0,281,14.7,0,3401,T2,25.0
128162,TX,F,621.0,314,383.0,1,14581.0,2,73,315.0,378,7.0,3,2901,C1,8.0
107040,NE,M,613.0,259,402.0,0,17455.0,4,51,348.0,299,7.076923077,0,2701,C2,10.0
97596,IL,F,350.0,283,350.0,0,11446.0,0,83,333.0,286,10.0,0,5801,C3,15.0
12049,AR,M,326.0,125,213.0,0,8845.0,1,32,189.0,189,6.3,0,2812,R3,5.0
160334,CA,F,1724.0,455,539.0,31,20019.0,4,56,462.0,492,8.647058824,2,2001,C1,15.0
132522,WY,male,1188.0,102,269.0,33,12641.0,2,36,169.0,187,5.5,1,0,C2,7.0
190155,AZ,Female,641.0,278,322.0,0,13653.0,2,28,289.0,304,10.6,0,0,U3,15.0
151484,CA,M,2546.0,364,462.0,78,15100.0,43,37,389.0,444,7.764705882,1,6201,U1,14.0
6981,IL,F,397.0,287,374.0,0,12683.0,0,85,333.0,329,5.129032258,2,0,0,10.0
154055,CA,F,2953.0,247,384.0,87,16742.0,17,27,307.0,303,7.923076923,0,0,S1,10.0
122664,TX,F,745.0,275,325.0,3,10957.0,5,68,301.0,295,20.0,0,4501,T2,20.0
157275,CA,F,3454.0,470,665.0,94,34702.0,10,36,571.0,553,13.5625,0,2001,S1,10.0
149769,CA,F,2172.0,352,369.0,63,11235.0,47,34,344.0,413,22.75,2,3001,U2,46.0
90314,IL,F,1081.0,474,495.0,1,15312.0,5,71,484.0,489,7.941176471,2,3407,S1,7.0
175396,OR,F,409.0,220,297.0,0,10461.0,5,58,275.0,275,13.0,0,5312,U4,22.0
133949,UT,M,723.0,317,386.0,3,8903.0,1,76,340.0,360,6.094375,1,0,T2,6.0
164461,CA,M,2632.0,517,618.0,79,22438.0,22,39,572.0,571,6.6,0,5601,S1,8.0
119089,TX,M,1038.0,482,626.0,0,24816.0,0,61,535.0,580,8.1,0,2301,R2,11.0
61421,IN,F,666.0,341,417.0,0,13897.0,3,68,399.0,403,17.16666667,2,1807,C3,20.0
5546,FL,F,717.0,278,360.0,1,13366.0,5,14,315.0,316,9.444444444,2,1905,C2,10.0
183747,WA,F,902.0,374,505.0,8,20810.0,2,45,367.0,505,18.75,0,4701,R1,25.0
20802,NC,U,436.0,160,258.0,1,8631.0,1,89,206.0,214,15.0,0,2501,T2,25.0
107644,NE,M,422.0,268,376.0,0,13261.0,0,81,326.0,320,6.1875,1,2109,R2,7.0
139563,NM,M,1647.0,541,642.0,21,26255.0,9,22,599.0,611,7.388888889,0,0,S1,8.0
191134,KS,F,431.0,222,284.0,0,8886.0,13,61,261.0,264,5.805555556,0,0,T3,5.0
183043,WA,male,876.0,337,439.0,3,15017.0,4,37,353.0,403,20.0,0,3201,S2,25.0
165392,CA,M,1911.0,462,517.0,41,16099.0,16,54,486.0,489,15.0,1,0,S2,21.0
50684,Tennessee,F,467.0,203,332.0,2,11278.0,0,69,239.0,282,4.428571429,2,0,R2,2.0
126819,TX,M,867.0,312,420.0,10,15180.0,3,59,352.0,383,11.4,1,6201,R1,15.0
190412,CO,,1956.0,768,874.0,47,36868.0,3,34,803.0,842,18.0952381,2,610,S1,20.0
92085,IL,M,1102.0,271,588.0,6,22625.0,10,67,469.0,457,8.769230769,1,1909,C1,15.0
176825,OR,M,908.0,389,509.0,11,18876.0,3,47,421.0,442,5.022222222,1,1702,0,12.0
168259,CA,M,3365.0,725,771.0,97,25852.0,8,54,742.0,766,15.375,1,2106,U1,10.0
188801,FL,U,577.0,245,300.0,0,11975.0,10,10,257.0,279,8.642857143,0,0,C2,15.0
80960,WI,male,422.0,224,350.0,0,12611.0,0,77,274.0,282,4.772727273,2,2204,T2,5.0
130407,FL,F,533.0,176,242.0,1,12595.0,3,6,189.0,216,13.0,0,3101,S1,22.0
80335,WI,male,417.0,261,319.0,0,12051.0,1,90,309.0,262,5.9375,1,1101,C3,5.0
183793,WA,F,747.0,373,421.0,1,13628.0,2,53,380.0,409,10.0,0,0,C1,12.0
170229,CA,F,1493.0,229,320.0,20,10841.0,8,62,298.0,276,9.303030303,0,0,T2,11.0
86073,SD,M,216.0,211,299.0,0,9250.0,0,80,272.0,258,5.9375,0,3801,R2,10.0
114942,OK,F,325.0,305,303.0,0,10083.0,4,66,332.0,271,12.5,2,2201,T2,20.0
31239,GA,F,475.0,248,329.0,3,10549.0,0,76,263.0,307,9.666666667,0,0,R2,10.0
185937,CT,M,1392.0,279,401.0,17,14099.0,6,48,343.0,342,8.5,1,0,0,10.0
167799,CA,F,2291.0,353,440.0,68,13687.0,14,58,407.0,402,18.0,0,601,C2,20.0
23778,SC,F,1082.0,369,515.0,10,20355.0,2,43,454.0,432,13.0,0,1411,S1,100.0
66322,MI,M,1152.0,522,649.0,3,22796.0,6,58,563.0,585,7.333333333,1,1301,S2,10.0
177458,OR,,573.0,150,182.0,1,6572.0,1,23,166.0,159,9.888888889,0,0,R2,6.0
102222,MO,F,545.0,321,371.0,0,13748.0,4,64,353.0,336,8.619047619,0,3307,S2,10.0
158977,CA,M,1951.0,366,400.0,43,12255.0,35,33,385.0,369,4.619047619,0,2112,S2,5.0
127030,TX,F,517.0,223,398.0,0,17671.0,11,51,321.0,287,8.0,0,0,U1,10.0
151698,OR,M,388.0,186,220.0,0,9703.0,2,43,198.0,209,15.0,1,3201,T1,20.0
1054,CA,F,1161.0,197,350.0,7,12764.0,15,58,289.0,262,6.3,0,0,T2,8.0
178293,WA,F,1862.0,541,593.0,45,30096.0,15,36,548.0,575,8.583333333,2,0,S1,12.0
187082,NC,female,1055.0,288,396.0,3,13839.0,0,49,312.0,355,7.9,2,2001,R2,8.0
156034,CA,M,1873.0,394,481.0,39,19031.0,12,44,428.0,453,20.0,1,6001,T2,15.0
72048,MI,M,531.0,311,384.0,0,13152.0,1,85,342.0,351,8.083333333,1,6001,R2,10.0
104427,KS,F,857.0,340,510.0,1,17128.0,1,52,481.0,399,20.0,0,4601,R2,15.0
34448,FL,F,431.0,220,306.0,0,10129.0,2,63,259.0,281,25.0,2,1601,R2,10.0
10247,CA,F,1580.0,503,483.0,11,15111.0,8,55,490.0,515,9.0,0,3005,C1,10.0
158679,CA,M,2211.0,592,639.0,74,18973.0,4,61,584.0,625,12.36363636,1,0,S2,16.0
141742,NV,M,1167.0,497,575.0,6,22162.0,3,18,503.0,547,8.333333333,2,2801,T2,8.0
96679,IL,M,870.0,396,549.0,4,21366.0,4,64,510.0,456,6.428571429,0,5001,S1,5.0
151513,CA,F,2346.0,569,617.0,71,21982.0,13,42,568.0,644,6.923076923,0,2201,U1,15.0
2085,FL,M,852.0,426,485.0,1,14762.0,4,44,438.0,455,19.30769231,1,4412,C2,20.0
112532,AR,Female,472.0,225,336.0,1,13758.0,2,55,250.0,290,9.52173913,0,0,R2,11.0
164987,CA,M,4026.0,762,835.0,99,31860.0,7,56,787.0,794,11.71428571,0,5201,S1,12.0
142013,NV,F,1009.0,367,417.0,1,14199.0,3,40,391.0,393,23.0,0,4401,R2,23.0
185803,MN,M,887.0,533,652.0,0,16830.0,5,54,544.0,597,15.0,0,3808,0,20.0
130908,CO,F,477.0,265,359.0,0,11854.0,0,61,305.0,309,15.0,3,0,R2,25.0
121208,TX,F,5149.0,659,1013.0,86,72797.0,11,46,1122.0,807,9.961538462,0,6909,U1,13.0
96441,IL,M,915.0,524,592.0,1,18503.0,1,79,547.0,573,14.7,0,2409,T1,25.0
177190,OR,F,478.0,213,264.0,0,8810.0,1,51,243.0,230,7.25,28,0,C3,8.0
113502,OK,F,236.0,203,317.0,0,12434.0,0,75,250.0,285,5.875,2,601,C2,7.0
175016,OR,F,734.0,366,448.0,1,14179.0,4,51,427.0,398,8.333333333,2,0,T2,9.0
150644,CA,F,3304.0,567,669.0,82,21745.0,42,37,614.0,629,32.5,0,4801,U1,35.0
50003,Tennessee,F,591.0,194,237.0,0,8445.0,7,16,200.0,233,7.619047619,2,2706,T2,10.0
106896,NE,F,643.0,300,472.0,1,15003.0,1,65,384.0,396,6.25,0,2401,S2,5.0
14898,KS,M,3939.0,1144,1068.0,94,79386.0,3,18,1344.0,1036,9.857142857,1,1408,S1,15.0
139463,NM,F,690.0,328,370.0,0,12881.0,6,50,361.0,340,6.8,28,4901,U2,9.0
12900,WA,F,1351.0,430,538.0,7,18642.0,12,45,526.0,466,7.333333333,0,0,S1,5.0
60897,IN,F,496.0,345,378.0,0,12641.0,3,64,373.0,337,3.222222222,0,0,S2,5.0
5180,OR,F,469.0,285,311.0,0,11456.0,1,57,300.0,288,9.393939394,2,1901,S2,13.0
137835,AZ,Female,560.0,191,317.0,0,10191.0,4,42,202.0,274,13.66666667,28,0,T2,11.0
2867,OK,F,476.0,200,296.0,0,9379.0,1,76,235.0,277,11.25,0,0,R2,13.0
150025,CA,F,1577.0,364,440.0,18,12819.0,18,56,377.0,422,6.352941177,0,2005,S2,3.0
111045,AR,,428.0,208,276.0,1,10201.0,0,76,227.0,251,10.35714286,0,1812,R2,10.0
3109,IL,M,1002.0,434,597.0,2,21023.0,8,54,566.0,495,21.27027027,0,3408,C1,25.0
45134,FL,M,736.0,235,351.0,0,14532.0,12,11,288.0,291,12.66666667,1,1312,C2,12.0
85396,MN,F,784.0,389,491.0,3,15497.0,0,84,436.0,450,5.875,0,6301,T1,9.0
164246,CA,F,2982.0,609,713.0,83,21687.0,13,54,660.0,635,7.235294118,2,5001,U1,15.0
49109,AL,,394.0,248,313.0,0,10581.0,0,81,281.0,272,5.285714286,0,0,R2,6.0
127346,PA,F,2189.0,656,723.0,63,22182.0,3,61,664.0,711,15.0,0,5001,S1,10.0
54123,Tennessee,F,452.0,193,270.0,0,9283.0,0,79,256.0,230,5.0,0,0,T2,5.0
125999,TX,F,281.0,138,193.0,0,5843.0,8,89,158.0,173,9.409090909,2,5701,T3,20.0
130989,CO,M,1175.0,517,599.0,8,18850.0,2,38,568.0,565,5.666666667,1,0,T1,25.0
62721,IN,U,413.0,283,372.0,0,12509.0,0,79,324.0,320,6.4,1,0,R2,6.0
104177,MO,F,985.0,492,680.0,2,24807.0,1,60,568.0,595,6.428571429,0,4201,S1,15.0
70217,MI,F,320.0,226,324.0,0,10003.0,1,80,310.0,282,5.2,28,5201,S3,10.0
160394,CA,F,882.0,406,444.0,0,12842.0,3,69,431.0,419,6.052631579,0,1001,S2,8.0
134115,AP,Male,0.0,0,0.0,0,0.0,0,0,0.0,0,11.45454546,1002,5706,T2,20.0
175602,OR,F,217.0,97,149.0,0,4914.0,1,40,163.0,129,3.425925926,2,2301,U4,3.0
88489,IL,F,1833.0,594,706.0,37,21653.0,17,46,642.0,668,17.0,0,3011,S1,25.0
139664,NM,F,952.0,474,482.0,3,17141.0,2,37,478.0,467,14.58823529,28,4408,S1,16.0
9947,CO,M,793.0,429,458.0,0,12976.0,1,66,454.0,447,6.615384615,1,2001,S2,10.0
168368,CA,M,3256.0,538,628.0,90,21944.0,19,43,603.0,624,14.28571429,0,4406,S1,10.0
166927,CA,M,2763.0,465,626.0,83,22975.0,13,49,571.0,530,20.0,1002,2908,S1,20.0
189723,CO,F,952.0,358,461.0,1,16123.0,3,37,432.0,423,26.66666667,0,0,S1,10.0
156559,CA,M,2158.0,576,651.0,62,20066.0,11,51,617.0,604,9.857142857,1,4601,S1,12.0
64683,MI,F,477.0,328,446.0,0,15065.0,6,75,431.0,386,15.0,28,5001,U3,10.0
164697,CA,F,2235.0,441,478.0,66,15262.0,14,55,459.0,449,5.6,28,1701,S2,20.0
111918,AR,Female,427.0,250,356.0,0,14425.0,0,77,286.0,296,7.076923077,0,3201,T2,5.0
89816,IL,M,2000.0,760,759.0,50,22531.0,2,72,773.0,727,35.0,0,4707,S1,25.0
161115,CA,U,728.0,180,286.0,0,11426.0,0,54,241.0,214,8.625,2,0,C2,10.0
165753,CA,M,1345.0,372,437.0,2,17201.0,12,56,436.0,407,15.0,0,2801,S2,15.0
117411,TX,F,904.0,117,382.0,0,10892.0,24,46,374.0,185,13.80555556,0,2009,S1,20.0
112750,OK,F,428.0,267,347.0,0,11716.0,2,72,306.0,315,12.75,0,5801,S1,20.0
134852,UT,M,735.0,289,358.0,2,9048.0,2,86,343.0,334,50.0,1,4901,R2,50.0
69506,MI,F,921.0,451,534.0,7,17564.0,2,86,466.0,512,13.0,0,2005,S2,15.0
94920,IL,F,1349.0,411,488.0,10,18814.0,30,54,428.0,465,21.16666667,0,4105,U1,15.0
186699,WI,F,338.0,149,218.0,0,5317.0,0,62,145.0,214,9.6875,2,0,U4,20.0
99276,MO,F,2941.0,654,879.0,71,33387.0,5,47,843.0,729,13.55555556,2,5801,S1,15.0
84582,MN,F,973.0,468,542.0,0,17726.0,6,61,514.0,506,11.4,2,3512,C1,25.0
132339,CO,M,779.0,260,328.0,3,16604.0,2,67,258.0,318,8.888888889,0,3001,R2,11.0
12011,CA,M,3514.0,691,795.0,98,28298.0,10,40,728.0,763,8.352941177,1,2801,C3,11.0
117673,TX,M,762.0,439,518.0,1,16107.0,4,67,475.0,481,9.727272727,1,3801,T2,15.0
186170,TX,M,591.0,292,377.0,0,12912.0,0,88,339.0,333,13.38888889,1,1801,R2,17.0
150186,CA,F,2166.0,427,559.0,68,15653.0,15,54,515.0,471,14.33333333,28,0,S2,10.0
3638,MI,F,951.0,411,623.0,1,20137.0,7,68,548.0,483,12.2,0,0,0,15.0
160633,CA,F,945.0,275,347.0,2,12089.0,4,65,324.0,317,13.33333333,0,4201,R2,25.0
161514,CA,F,1408.0,390,508.0,16,17886.0,13,59,469.0,432,3.285714286,0,1001,S1,5.0
110539,LA,M,554.0,241,316.0,0,9759.0,0,86,281.0,288,10.375,2,4702,R2,20.0
77379,WI,,789.0,415,472.0,0,16332.0,0,88,427.0,465,17.5,0,0,T2,20.0
176881,OR,F,415.0,205,251.0,0,8605.0,2,49,221.0,239,5.428571429,2,3001,T2,5.0
115833,TX,M,818.0,385,485.0,0,18461.0,3,60,453.0,451,4.692307692,1,3106,U2,5.0
65421,MI,F,727.0,418,481.0,0,15227.0,4,85,466.0,425,14.2,2,6301,S2,15.0
132157,CO,F,1070.0,271,394.0,2,13186.0,3,36,388.0,330,13.57142857,0,4201,T2,25.0
36576,FL,,1342.0,472,607.0,7,23348.0,28,30,543.0,551,4.520833333,0,0,S1,5.0
157739,CA,M,2278.0,370,508.0,66,18777.0,15,49,424.0,462,9.625,1,2705,S1,14.0
157660,CA,F,5811.0,1040,1078.0,99,61440.0,7,47,1179.0,966,16.5,0,3201,C1,20.0
34681,FL,F,1145.0,498,561.0,14,21059.0,9,27,516.0,536,12.22222222,0,6108,S1,21.0
72139,MI,F,486.0,293,343.0,0,10516.0,1,89,309.0,324,8.294117647,0,3811,R2,10.0
47525,AL,Male,349.0,161,231.0,0,6934.0,0,95,192.0,195,14.0,1,3601,C3,20.0
51467,Tennessee,F,359.0,162,236.0,2,8321.0,1,61,189.0,211,8.6,0,0,C3,11.0
34800,FL,F,756.0,305,354.0,0,12909.0,7,12,321.0,333,13.46153846,28,2801,C2,10.0
186809,CA,F,2443.0,423,580.0,72,21089.0,5,51,502.0,506,12.5,2,3201,S1,15.0
3118,NM,F,871.0,383,386.0,0,15366.0,5,37,403.0,380,13.66666667,28,6201,S1,10.0
120972,TX,F,280.0,164,233.0,0,4967.0,43,49,213.0,208,8.731153846,0,2606,U4,7.0
53853,Tennessee,F,186.0,77,130.0,0,4365.0,1,78,91.0,119,6.25,0,0,T3,8.0
2320,KS,F,634.0,336,421.0,0,14507.0,0,68,403.0,332,3.838709677,0,8103,S2,6.0
154799,CA,M,1314.0,363,398.0,12,12406.0,6,60,379.0,376,17.5,1,0,R2,50.0
102521,MO,M,695.0,350,439.0,4,12831.0,0,61,482.0,395,12.5,1,4401,R2,5.0
30029,GA,F,646.0,279,452.0,2,18434.0,0,83,359.0,371,7.703703704,0,3001,T1,14.0
148883,CA,M,2252.0,595,658.0,68,20460.0,7,57,608.0,645,15.0,1,4701,T1,21.0
177837,OR,M,597.0,214,280.0,8,10247.0,1,41,239.0,252,57.5,0,0,0,100.0
