,controln,state,gender,medianhv,ic1,ic4,hvp1,percapita,pobc1,pobc2,ic2,ic3,avggift,tcode,dob,domain,target_d
1999,89288,IL,Female,1243.0,414,507.0,9,15884.0,18,70,467.0,464,10.4,0,5308,S2,15.0
2000,101676,MO,Male,1162.0,529,612.0,7,18860.0,4,60,560.0,571,10.125,1,3405,C1,15.0
2001,30051,GA,Female,359.0,205,292.0,0,9279.0,0,90,260.0,250,9.0,0,4501,0,10.0
2002,141500,NV,Male,720.0,328,381.0,0,12646.0,9,19,357.0,358,11.6,0,7001,S2,18.0
2003,21599,SC,Male,1168.0,365,460.0,15,18128.0,1,68,430.0,403,5.0,1,0,T2,7.0
2004,110789,LA,Female,324.0,129,277.0,1,9585.0,0,91,204.0,226,8.2,2,2912,R2,15.0
2005,139512,NM,Male,828.0,318,416.0,2,14887.0,4,39,368.0,366,20.0,1,0,S1,20.0
2006,142662,CA,Female,1188.0,166,243.0,5,10014.0,10,34,218.0,194,8.333333333,28,2401,U3,10.0
2007,82920,MN,Female,915.0,469,566.0,0,17112.0,4,60,514.0,514,5.52631579,3,5601,S1,5.0
2008,168186,CA,Unknown,2412.0,549,549.0,91,16642.0,17,55,534.0,564,20.0,0,0,U1,10.0
2009,94503,IL,Female,550.0,157,217.0,3,6493.0,16,56,173.0,215,12.5,0,6201,U4,10.0
2010,167406,CA,Female,4135.0,602,694.0,97,33830.0,7,60,608.0,665,7.0,0,2601,U1,7.0
2011,170722,CA,Female,2043.0,296,598.0,52,15530.0,10,56,569.0,399,13.8,0,4001,C1,20.0
2012,101989,MO,Female,523.0,314,350.0,0,11799.0,1,77,330.0,327,3.0625,0,2306,R2,5.0
2013,66577,MI,Female,2417.0,575,905.0,69,34152.0,17,43,835.0,693,10.5,2,2001,S2,10.0
2014,33003,FL,Female,831.0,242,333.0,1,19039.0,5,17,286.0,281,7.375,0,5201,C1,8.0
2015,70216,MI,Male,364.0,312,315.0,1,9474.0,3,76,335.0,293,9.25,1,0,S3,20.0
2016,43086,FL,Female,795.0,352,444.0,0,18613.0,6,12,406.0,397,7.333333333,28,2501,C2,20.0
2017,122110,TX,Unknown,408.0,254,324.0,0,8051.0,15,71,292.0,303,4.9375,0,6401,S3,10.0
2018,150684,CA,Male,2476.0,366,537.0,71,15702.0,50,38,453.0,470,17.66666667,1,0,0,34.0
2019,162341,CA,Female,3693.0,358,442.0,97,16753.0,23,56,393.0,393,11.28571429,0,0,S1,14.0
2020,56407,KY,Female,382.0,173,259.0,0,9037.0,0,92,211.0,233,10.64705882,0,2707,R3,20.0
2021,188988,IN,Unknown,667.0,243,351.0,1,12239.0,2,70,311.0,298,6.285714286,28,0,0,7.0
2022,35581,FL,Male,906.0,296,473.0,3,16729.0,4,37,377.0,360,10.42857143,1,2812,S1,15.0
2023,46358,FL,Male,715.0,362,408.0,0,12806.0,6,28,371.0,388,7.466666667,1,1801,T2,9.0
2024,109533,LA,Male,576.0,290,375.0,2,9596.0,1,66,318.0,339,7.5,0,3201,T2,25.0
2025,81322,WI,Male,335.0,209,311.0,0,9461.0,1,88,252.0,268,10.05555556,1,0,R3,15.0
2026,179275,WA,Female,1424.0,419,506.0,21,16767.0,4,56,446.0,477,9.2,0,4501,T2,25.0
2027,48691,AL,Female,733.0,316,412.0,0,19790.0,1,75,378.0,374,10.0,0,2702,C2,20.0
2028,24420,SC,Female,1333.0,162,476.0,11,4738.0,2,29,451.0,234,8.625,4,4001,C1,12.0
2029,165368,CA,Male,3899.0,733,811.0,97,28586.0,14,49,786.0,749,33.33333333,1,3201,S1,20.0
2030,41545,FL,Male,658.0,373,436.0,0,14942.0,11,23,392.0,417,5.789473684,1,0,S2,5.0
2031,106235,KS,Male,498.0,273,346.0,0,12893.0,0,69,302.0,304,5.0,1,1801,T2,5.0
2032,133640,ID,Male,793.0,359,505.0,16,19844.0,0,45,372.0,464,7.5,1,3210,C2,10.0
2033,176443,OR,Female,641.0,291,391.0,1,12815.0,4,45,300.0,356,14.0,0,2103,R2,10.0
2034,190976,AZ,Unknown,558.0,298,345.0,0,10331.0,4,33,301.0,327,14.77777778,0,0,C2,20.0
2035,145911,CA,Female,3314.0,781,828.0,99,25608.0,33,47,755.0,820,11.66666667,0,0,S1,10.0
2036,32984,AP,Male,0.0,0,0.0,0,0.0,0,0,0.0,0,9.5,1,0,S1,8.0
2037,67541,MI,Female,558.0,344,414.0,0,14032.0,0,69,366.0,398,6.363636364,28,5601,C2,7.0
2038,86803,MT,Female,419.0,184,279.0,1,9682.0,1,63,214.0,253,7.333333333,2,0,R2,10.0
2039,100324,MO,Female,1783.0,577,653.0,36,26826.0,0,62,603.0,609,20.0,0,4901,S1,20.0
2040,132444,CO,Female,543.0,428,434.0,0,12010.0,1,55,431.0,421,15.0,0,4804,T2,20.0
2041,107235,NE,Male,1344.0,639,758.0,12,27610.0,4,53,733.0,676,7.214285714,1,3001,S1,11.0
2042,67304,MI,Female,1335.0,597,724.0,24,28770.0,4,67,682.0,644,22.25,0,4802,T1,20.0
2043,82040,WI,Male,493.0,213,294.0,1,10815.0,2,81,248.0,258,2.674418605,1,2403,R2,3.0
2044,43674,FL,Female,888.0,328,410.0,0,17342.0,5,13,368.0,371,5.714285714,28,0,C2,10.0
2045,159171,CA,Female,1968.0,416,496.0,45,16541.0,9,50,485.0,449,9.4,0,3308,C2,15.0
2046,64400,IN,Male,1033.0,329,473.0,4,16482.0,14,47,460.0,376,15.0,1,5701,C1,21.0
2047,11284,FL,Male,934.0,324,478.0,9,17408.0,4,11,391.0,404,6.366666667,0,3201,C2,4.0
2048,74419,MI,Female,578.0,242,328.0,1,12451.0,2,83,306.0,279,9.857142857,0,0,T2,10.0
2049,55840,MS,Male,406.0,240,265.0,0,6733.0,1,61,243.0,255,17.5,0,4701,T2,16.0
2050,22176,NC,Male,474.0,163,253.0,1,10597.0,1,73,205.0,218,9.133333333,1,0,R3,12.0
2051,25678,FL,Male,721.0,302,365.0,2,12474.0,3,51,339.0,335,8.875,1,0,C1,20.0
2052,107569,NE,Male,443.0,231,323.0,0,11042.0,1,79,288.0,281,36.11111111,1,4601,R2,50.0
2053,70301,MI,Female,841.0,334,462.0,0,17676.0,2,79,409.0,378,10.0,2,3101,S1,5.0
2054,39020,FL,Male,724.0,327,371.0,0,15784.0,19,25,384.0,319,12.5,1002,4801,S1,21.0
2055,125906,TX,Female,924.0,414,438.0,1,14092.0,3,55,443.0,427,4.666666667,1,2901,T1,6.0
2056,23934,SC,Female,1056.0,405,485.0,5,15432.0,6,78,498.0,444,3.589285714,2,5201,T2,25.0
2057,112751,OK,Female,1017.0,672,673.0,2,18233.0,0,55,700.0,647,13.8,0,4201,T1,50.0
2058,3651,MI,Female,668.0,300,385.0,8,14567.0,3,24,322.0,344,25.83333333,2,3001,0,25.0
2059,1068,CA,Female,3528.0,814,867.0,98,25564.0,18,43,808.0,867,6.162790698,2,3103,S1,5.0
2060,120128,TX,Female,417.0,277,326.0,0,10308.0,0,89,300.0,258,14.0,0,3501,R2,15.0
2061,152092,CA,Female,1232.0,203,267.0,1,10129.0,14,37,229.0,241,3.714285714,28,3201,C3,5.0
2062,85913,SD,Male,396.0,248,304.0,1,10419.0,1,18,274.0,284,9.727272727,1,3001,R2,14.0
2063,43226,FL,Male,764.0,269,353.0,1,13439.0,10,9,307.0,317,15.0,1,2201,C2,20.0
2064,60738,IN,Female,877.0,419,496.0,0,16981.0,14,53,473.0,450,5.25,2,4901,S1,5.0
2065,60571,IN,Male,696.0,354,472.0,3,15493.0,0,73,402.0,407,10.5,1,0,T2,15.0
2066,131913,CO,Female,1109.0,513,636.0,4,20235.0,0,64,587.0,606,13.25,0,1607,S1,19.0
2067,172140,CA,Female,2099.0,588,643.0,53,19738.0,3,66,609.0,610,10.7,0,5201,T1,10.0
2068,147753,CA,Female,4778.0,792,987.0,95,35530.0,9,58,981.0,849,19.25,0,2701,S1,25.0
2069,161856,CA,Male,2264.0,430,392.0,68,16795.0,13,42,441.0,404,11.0,1,1901,C1,15.0
2070,140611,NM,Female,740.0,240,324.0,2,10701.0,9,26,288.0,294,4.375,2,5101,T2,4.0
2071,30068,GA,Female,573.0,250,316.0,0,9846.0,1,84,295.0,285,7.153846154,0,5001,R2,12.0
2072,96175,IL,Male,258.0,60,209.0,0,4884.0,7,63,120.0,89,5.555555556,1,1501,T3,5.0
2073,727,IA,Female,240.0,232,315.0,0,10744.0,1,85,280.0,271,2.260869565,0,2401,R3,2.0
2074,188893,NC,Male,701.0,297,468.0,1,15258.0,3,74,335.0,405,15.5,4,0,T2,25.0
2075,110425,LA,Female,305.0,95,182.0,1,6104.0,0,83,103.0,162,13.33333333,0,5201,R3,20.0
2076,54897,GA,Unknown,1271.0,733,752.0,4,23282.0,5,39,752.0,743,15.09090909,1,5509,S1,20.0
2077,173772,HI,Female,1233.0,310,399.0,20,11450.0,11,71,347.0,365,7.923076923,0,0,R2,10.0
2078,25560,GA,Female,802.0,479,555.0,1,16469.0,2,65,488.0,531,11.05882353,2,4101,C2,14.0
2079,185886,WI,Male,929.0,315,438.0,3,17069.0,4,80,403.0,341,5.142857143,1,0,S2,5.0
2080,175847,OR,Female,2070.0,540,876.0,53,33467.0,4,41,781.0,678,5.5,0,3001,S1,10.0
2081,29610,GA,Male,387.0,191,325.0,1,11604.0,0,74,221.0,285,4.923076923,1002,0,T2,5.0
2082,86926,MT,Female,585.0,197,288.0,0,11955.0,1,58,244.0,228,8.8,0,3001,R2,15.0
2083,179235,WA,Male,1133.0,596,610.0,1,19287.0,2,59,596.0,591,9.0,1,6401,S1,12.0
2084,8276,CA,Male,5914.0,1490,1282.0,98,58689.0,17,38,1500.0,1275,12.63157895,1,4409,S1,15.0
2085,27108,GA,Female,656.0,304,312.0,3,14123.0,0,58,309.0,308,7.35,2,2101,S2,15.0
2086,56860,KY,Female,439.0,328,356.0,0,9955.0,0,84,335.0,350,11.25,0,6601,T2,24.0
2087,157817,CA,Female,2356.0,520,762.0,77,31180.0,7,43,683.0,651,11.28,3,4101,S1,11.0
2088,135296,AZ,Female,967.0,254,408.0,13,19177.0,7,9,359.0,287,6.333333333,0,1501,C2,11.0
2089,80995,WI,Male,342.0,174,262.0,0,8356.0,1,81,228.0,217,5.857142857,1,2509,R3,5.0
2090,95943,IL,Male,435.0,353,373.0,1,13341.0,1,65,399.0,345,10.0,1,2901,C2,13.0
2091,188141,FL,Unknown,578.0,248,338.0,6,12336.0,3,51,280.0,309,14.42857143,1,0,S1,25.0
2092,13523,NV,Female,463.0,177,233.0,0,8068.0,0,51,189.0,221,14.0,0,4103,R2,40.0
2093,7518,WI,Male,607.0,298,361.0,1,12279.0,1,82,330.0,324,4.842105263,1,0,0,5.0
2094,7637,Tennessee,Female,353.0,179,258.0,0,9059.0,0,51,220.0,221,9.0,0,1801,R3,10.0
2095,40655,FL,Male,810.0,295,430.0,0,19398.0,2,24,373.0,374,11.0,0,3601,C2,20.0
2096,87505,MT,Female,375.0,200,222.0,0,7976.0,0,62,181.0,225,8.388888889,0,2101,C3,8.0
2097,176380,OR,Male,865.0,459,615.0,4,21364.0,6,36,536.0,530,10.0,0,4901,C1,15.0
2098,45367,FL,Male,1172.0,455,525.0,6,18415.0,3,28,502.0,487,25.0,1002,6501,U1,30.0
2099,112496,AR,Female,1906.0,512,896.0,44,41437.0,0,21,540.0,759,8.125,0,0,C1,10.0
2100,119576,TX,Male,916.0,505,571.0,0,18849.0,3,68,571.0,496,9.2,1,5901,S1,9.0
2101,9923,TX,Female,1234.0,363,561.0,19,21054.0,3,58,456.0,441,11.23529412,28,4501,0,14.0
2102,69963,MI,Female,567.0,359,405.0,0,14794.0,0,80,395.0,370,23.125,0,3908,S3,25.0
2103,32538,FL,Female,752.0,346,413.0,0,14353.0,9,24,367.0,374,5.307692308,0,1509,S2,6.0
2104,175139,OR,Male,685.0,237,338.0,0,11659.0,6,54,305.0,306,10.0,1,2812,T2,15.0
2105,138552,AZ,Male,611.0,289,354.0,0,9529.0,7,56,302.0,332,10.30769231,1,2103,S2,10.0
2106,160103,CA,Female,0.0,0,0.0,0,0.0,0,0,0.0,0,5.25,0,3601,S2,5.0
2107,152151,CA,Male,1447.0,296,434.0,9,17489.0,9,44,402.0,355,23.85714286,0,0,S3,42.0
2108,174271,HI,Male,2786.0,301,393.0,68,16808.0,19,67,366.0,340,15.83333333,1,0,U1,18.0
2109,41434,FL,Male,782.0,435,451.0,0,14253.0,2,33,437.0,443,6.588235294,1002,4710,U4,5.0
2110,3312,WI,Male,930.0,397,552.0,2,17794.0,1,76,511.0,441,11.44444444,1,5001,T1,15.0
2111,120805,TX,Female,693.0,332,390.0,5,15009.0,3,75,339.0,367,6.428571429,0,3501,C2,5.0
2112,2889,OK,Female,208.0,210,305.0,0,11711.0,0,60,261.0,261,3.181818182,2,1601,R2,3.0
2113,162271,CA,Male,4474.0,467,687.0,87,27544.0,18,41,608.0,583,10.0,0,0,S1,15.0
2114,74955,IA,Female,334.0,165,268.0,0,10461.0,0,84,193.0,219,12.61290323,0,2411,T3,10.0
2115,151846,CA,Male,1234.0,284,284.0,2,8270.0,27,38,276.0,308,5.75,0,0,S1,10.0
2116,148546,CA,Male,4286.0,811,947.0,95,33614.0,24,41,910.0,883,5.133333333,1,1201,S1,6.0
2117,12837,IL,Female,1072.0,547,636.0,0,17662.0,10,83,597.0,555,18.6,28,5401,S2,10.0
2118,119868,TX,Female,696.0,409,470.0,1,18427.0,1,77,439.0,439,10.42857143,0,1302,T1,10.0
2119,185517,CA,Male,1734.0,607,674.0,31,22234.0,5,50,635.0,638,8.571428571,1,3301,S1,10.0
2120,441,IL,Female,550.0,91,254.0,6,10050.0,0,49,163.0,166,5.5,2,4101,U4,10.0
2121,132347,CA,Male,3874.0,776,852.0,94,29217.0,6,42,759.0,865,14.0,1,0,C1,20.0
2122,127444,CO,Male,759.0,270,352.0,3,13278.0,5,32,307.0,316,18.5,1,5609,C1,21.0
2123,149767,CA,Male,2105.0,535,578.0,59,17785.0,43,28,555.0,557,10.44444444,1,2903,U2,15.0
2124,172315,CA,Female,1368.0,379,528.0,20,23121.0,7,56,416.0,487,6.852941177,2,1506,U1,8.0
2125,43001,FL,Female,1167.0,267,349.0,20,14192.0,11,20,274.0,323,15.0,0,0,C2,15.0
2126,15416,NC,Male,859.0,428,482.0,0,15841.0,1,71,454.0,442,20.0,1,5001,C2,30.0
2127,141396,NV,Male,1291.0,349,447.0,20,14894.0,4,23,373.0,402,10.5,1,0,S1,10.0
2128,137743,AZ,Female,962.0,349,487.0,1,20739.0,13,4,379.0,419,5.733333333,2,2309,C1,8.0
2129,118487,TX,Female,420.0,171,293.0,1,10643.0,1,78,234.0,247,15.0,0,6801,R2,20.0
2130,33393,FL,Female,1571.0,473,526.0,28,21109.0,17,15,496.0,518,22.5,28,5101,T1,10.0
2131,79622,WI,Female,842.0,463,493.0,0,15371.0,3,70,469.0,492,9.913043478,202,1610,T2,5.0
2132,99209,IL,Female,517.0,303,416.0,1,15032.0,0,74,344.0,348,2.578947368,2,701,C2,3.0
2133,23056,SC,Female,1299.0,577,596.0,2,19461.0,0,43,589.0,590,4.0,0,4601,S1,12.5
2134,105068,KS,Unknown,731.0,354,423.0,2,14555.0,0,76,370.0,398,5.304347826,0,0,R2,7.0
2135,170479,CA,Female,670.0,182,252.0,1,8448.0,1,74,194.0,239,8.857142857,0,4201,R2,10.0
2136,135174,AZ,Female,593.0,230,317.0,0,11405.0,3,42,319.0,272,12.75,28,3002,U3,25.0
2137,116669,TX,Male,444.0,203,286.0,0,9449.0,1,80,241.0,249,5.8,1,3201,S2,10.0
2138,126415,TX,Male,509.0,237,291.0,2,9830.0,26,49,262.0,263,5.333333333,1,3501,S2,5.0
2139,97736,IL,Male,570.0,273,406.0,0,15035.0,6,68,322.0,341,8.0,1,5303,C2,15.0
2140,132437,CO,Female,516.0,231,295.0,2,10607.0,1,56,252.0,275,9.857142857,2,3501,R2,13.0
2141,169198,CA,Female,960.0,288,314.0,2,13094.0,6,60,272.0,329,23.75,0,4201,C2,25.0
2142,126949,TX,Female,0.0,0,0.0,0,0.0,0,0,0.0,0,10.5,0,4001,C3,10.0
2143,24040,SC,Male,781.0,357,408.0,1,13977.0,1,54,375.0,373,8.769230769,2,3504,T1,20.0
2144,51692,Tennessee,Female,829.0,345,432.0,1,16592.0,0,57,394.0,404,10.6,0,2607,T1,15.0
2145,38539,FL,Female,1458.0,275,597.0,24,34713.0,22,3,446.0,427,5.5,0,3205,C1,13.0
2146,181462,WA,Female,978.0,312,384.0,5,12859.0,3,58,329.0,369,15.33333333,2,2001,R1,23.0
2147,153771,CA,Female,2111.0,463,580.0,56,22198.0,6,32,551.0,529,20.0,0,3201,C1,25.0
2148,25558,GA,Male,899.0,489,513.0,1,16749.0,4,60,503.0,503,10.5,1,4901,C2,15.0
2149,182916,WA,Female,666.0,358,486.0,1,17162.0,4,43,432.0,394,20.0,28,3401,C2,25.0
2150,162213,CA,Male,5000.0,665,827.0,98,37898.0,9,44,780.0,737,10.30769231,1,2201,S1,7.0
2151,177039,OR,Female,620.0,232,331.0,0,11354.0,3,44,288.0,284,9.729166667,0,2206,R2,21.0
2152,107264,NE,Male,612.0,359,400.0,0,14320.0,3,64,404.0,380,13.0,2,5201,C1,20.0
2153,60708,IN,Unknown,482.0,344,447.0,0,13525.0,0,55,429.0,401,3.117647059,2,0,T2,5.0
2154,12234,CA,Female,2247.0,357,500.0,60,18748.0,10,56,425.0,430,9.517241379,0,2201,C2,10.0
2155,59240,IN,Female,1395.0,575,704.0,28,24518.0,7,61,580.0,687,9.0,0,0,S1,10.0
2156,127028,TX,Female,586.0,242,348.0,0,13539.0,2,65,295.0,288,9.142857143,0,0,S2,18.0
2157,72321,MI,Male,628.0,310,369.0,2,12788.0,3,71,344.0,337,8.333333333,1,0,R2,10.0
2158,161309,CA,Male,1601.0,329,492.0,21,14811.0,13,62,351.0,453,11.85714286,1,5509,R1,18.0
2159,58991,KY,Male,277.0,112,168.0,0,5611.0,0,74,123.0,154,20.0,1,3302,R3,10.0
2160,136772,AZ,Unknown,801.0,349,476.0,0,15610.0,2,34,416.0,410,12.22222222,980,5206,S2,19.0
2161,190560,KS,Male,220.0,181,272.0,0,9296.0,2,71,238.0,220,3.727272727,0,2601,0,5.0
2162,158022,CA,Female,2380.0,420,586.0,77,32129.0,6,21,490.0,567,8.47826087,0,1801,C1,15.0
2163,177260,OR,Male,492.0,198,284.0,1,9629.0,2,39,229.0,247,5.916666667,1,4606,R2,2.0
2164,179257,WA,Male,1449.0,605,657.0,3,17504.0,10,46,618.0,635,6.666666667,1,6201,S1,10.0
2165,13434,NC,Male,1044.0,269,329.0,15,12648.0,5,40,299.0,278,10.10526316,2,2202,R2,15.0
2166,45351,FL,Female,969.0,356,460.0,8,18690.0,6,14,390.0,401,26.0,2,2906,C2,25.0
2167,102534,AZ,Male,1390.0,386,482.0,18,25272.0,6,0,412.0,457,12.55555556,2,2209,T1,10.0
2168,134159,UT,Female,693.0,343,383.0,0,9139.0,2,81,357.0,367,20.0,0,0,T2,15.0
2169,59746,IN,Female,537.0,341,428.0,1,13705.0,1,82,393.0,388,4.848484849,2,0,T2,4.0
2170,102953,MO,Female,652.0,236,372.0,5,13699.0,2,57,309.0,303,15.0,0,5601,T2,21.0
2171,149598,CA,Female,2679.0,564,592.0,83,25475.0,16,44,600.0,595,8.95,2,710,U1,10.0
2172,45968,FL,Female,1155.0,328,458.0,12,15451.0,2,35,399.0,399,12.5,0,6101,R2,18.0
2173,94486,IL,Male,1358.0,447,501.0,3,18607.0,25,61,481.0,470,7.545454545,1,1501,U1,6.0
2174,165641,CA,Female,2192.0,364,487.0,68,17677.0,14,62,425.0,407,3.777777778,2,2501,U1,4.0
2175,19779,NC,Male,1285.0,608,676.0,11,23458.0,3,41,636.0,640,17.625,1,4301,S1,15.0
2176,1249,IL,Male,1435.0,423,517.0,6,18160.0,10,78,473.0,485,9.384615385,1,0,S2,32.0
2177,57119,KY,Male,556.0,247,322.0,0,10031.0,1,82,288.0,274,10.54545455,2,2111,T2,20.0
2178,158615,CA,Female,2875.0,290,442.0,75,24936.0,14,34,374.0,347,10.0,0,2601,S1,15.0
2179,153353,CA,Female,885.0,207,220.0,1,6142.0,35,47,171.0,263,18.2,2,2710,U4,27.0
2180,42686,FL,Female,824.0,263,352.0,3,13532.0,8,13,289.0,313,20.0,0,0,C2,20.0
2181,71744,MI,Male,727.0,148,463.0,2,18187.0,5,63,383.0,260,17.0,1,1104,C2,36.0
2182,116608,TX,Female,570.0,226,301.0,2,10637.0,1,76,249.0,276,10.0625,2,2201,R2,25.0
2183,176138,OR,Male,0.0,0,0.0,0,0.0,0,0,0.0,0,8.3125,2,0,C2,10.0
2184,190789,MI,Male,1770.0,712,730.0,15,24238.0,10,79,720.0,713,12.0,0,1707,S1,18.0
2185,109450,LA,Female,590.0,252,329.0,0,11072.0,0,77,282.0,309,7.545454545,2,2501,T2,11.0
2186,102741,MO,Female,238.0,176,287.0,0,10253.0,0,82,225.0,233,14.42857143,0,2201,R2,20.0
2187,59598,IN,Male,521.0,252,343.0,0,10057.0,2,71,297.0,293,18.18181818,2,0,T2,15.0
2188,157481,CA,Unknown,2439.0,521,619.0,68,21808.0,17,48,572.0,574,17.0,0,5201,S1,19.0
2189,21922,NC,Female,844.0,263,352.0,21,12936.0,0,55,286.0,323,15.53571429,0,3001,R3,20.0
2190,35908,FL,Female,693.0,373,463.0,7,16854.0,1,24,457.0,413,15.0,0,5001,S2,20.0
2191,105331,KS,Male,237.0,194,261.0,0,9190.0,0,80,222.0,218,12.5,1,4801,R2,20.0
2192,157728,CA,Male,2102.0,342,463.0,57,16054.0,14,57,412.0,416,15.0,1,0,S2,20.0
2193,81073,WI,Female,571.0,243,349.0,0,13144.0,3,74,307.0,295,9.166666667,2,4701,C2,10.0
2194,38471,FL,Female,1033.0,471,598.0,25,22327.0,6,36,545.0,544,13.77777778,2,5001,0,25.0
2195,163675,CA,Unknown,1693.0,423,492.0,23,17493.0,6,58,467.0,457,10.875,0,3501,U2,10.0
2196,11195,MT,Male,589.0,289,334.0,0,12204.0,0,54,318.0,294,11.8,2,1801,C2,10.0
2197,5144,TX,Male,1938.0,171,205.0,50,7708.0,33,40,174.0,197,10.06060606,1,0,C2,15.0
2198,37221,FL,Male,775.0,236,363.0,0,15628.0,14,8,296.0,308,3.956521739,0,1107,U3,6.0
2199,187959,NC,Unknown,1024.0,360,429.0,11,15002.0,1,33,364.0,396,7.5,0,0,T2,10.0
2200,95536,IL,Female,886.0,482,433.0,3,13887.0,0,68,465.0,447,16.66666667,28,4601,T2,20.0
2201,103330,MO,Female,915.0,377,492.0,7,16206.0,3,62,432.0,445,10.33333333,0,4508,T1,50.0
2202,174360,OR,Female,1163.0,617,655.0,2,24280.0,12,30,631.0,633,8.916666667,0,5408,S1,11.0
2203,173805,HI,Female,2506.0,449,517.0,70,16302.0,8,55,455.0,501,8.875,28,1501,T1,50.0
2204,30745,GA,Female,717.0,339,424.0,3,14609.0,3,53,388.0,381,12.5,0,0,T3,25.0
2205,20645,NC,Female,405.0,187,214.0,0,7303.0,1,91,182.0,216,11.33333333,0,0,R3,10.0
2206,27928,GA,Male,1025.0,425,519.0,4,17688.0,1,58,493.0,470,13.0,1,1804,T1,12.0
2207,80866,WI,Female,438.0,342,373.0,0,11227.0,0,81,360.0,339,4.545454546,0,2701,R2,4.0
2208,55408,MS,Male,1449.0,735,791.0,28,29612.0,0,74,783.0,720,5.25,28,4612,T1,4.0
2209,54674,MS,Male,440.0,270,364.0,0,11109.0,0,75,288.0,315,4.705882353,1,2201,T2,5.0
2210,185287,CA,Female,1812.0,415,464.0,19,16451.0,7,52,452.0,435,4.615384615,2,6301,S2,5.0
2211,178009,OR,Male,779.0,215,262.0,1,9279.0,4,25,223.0,249,4.037037037,1,1803,R2,5.0
2212,143069,CA,Male,3431.0,549,664.0,86,20683.0,20,51,626.0,610,15.2,1,2601,U3,20.0
2213,28874,GA,Male,928.0,243,472.0,18,17216.0,11,68,310.0,396,17.5,2,3601,T2,21.0
2214,144110,CA,Female,5882.0,533,657.0,98,31652.0,40,23,596.0,623,9.777777778,0,3509,U1,15.0
2215,77116,WI,Female,660.0,308,370.0,1,11996.0,2,90,326.0,351,9.111111111,0,6101,R2,10.0
2216,3553,WA,Male,732.0,411,445.0,0,13863.0,3,33,425.0,434,16.28571429,1,1601,S2,20.0
2217,60265,IN,Female,225.0,191,226.0,0,7426.0,0,79,198.0,185,3.15,0,3803,C3,5.0
2218,74552,MI,Female,376.0,253,321.0,0,10637.0,1,89,304.0,281,4.555555556,0,0,T2,3.0
2219,29215,GA,Female,920.0,323,449.0,9,15305.0,1,65,375.0,404,17.375,0,2009,C1,38.0
2220,3504,OR,Female,700.0,360,424.0,0,13620.0,4,54,390.0,394,15.77777778,0,1901,S2,17.0
2221,65114,MI,Male,764.0,221,458.0,1,16824.0,3,74,385.0,305,3.966666667,2,0,T2,3.0
2222,105823,KS,Male,738.0,458,503.0,0,17494.0,1,60,509.0,479,6.5,1,4601,S1,2.5
2223,26410,GA,Female,821.0,361,442.0,0,16822.0,9,36,413.0,407,20.33333333,28,2201,S1,28.0
2224,24080,SC,Male,475.0,285,301.0,1,9446.0,0,86,302.0,275,25.0,0,4501,R2,25.0
2225,159696,CA,Female,1392.0,343,516.0,16,19194.0,14,72,381.0,484,15.0,28,5401,R2,15.0
2226,24644,UT,Female,866.0,399,475.0,2,10550.0,0,77,426.0,446,8.166666667,28,5201,T2,25.0
2227,6457,CA,Female,956.0,205,325.0,6,13234.0,8,34,272.0,272,6.085714286,2,0,T2,15.0
2228,168317,CA,Unknown,2341.0,311,502.0,70,13577.0,12,50,469.0,427,8.0,0,0,U1,13.0
2229,159553,WA,Male,1009.0,557,619.0,4,17660.0,1,44,562.0,615,5.333333333,1,3601,R2,7.0
2230,56049,MS,Female,398.0,243,309.0,0,9897.0,1,81,277.0,270,9.5,0,2709,R2,14.0
2231,63865,IN,Male,448.0,239,320.0,0,11284.0,0,80,291.0,274,5.578947368,1,3506,T2,12.0
2232,62084,IN,Male,522.0,280,334.0,1,10311.0,1,64,293.0,323,13.41666667,1,0,R2,20.0
2233,165719,CA,Female,3567.0,639,832.0,88,35491.0,6,46,739.0,710,3.411764706,0,4901,C1,4.0
2234,171950,CA,Female,1444.0,439,485.0,10,16815.0,8,60,441.0,475,6.8,0,3001,S2,10.0
2235,118367,TX,Unknown,462.0,214,311.0,0,10650.0,2,76,266.0,274,10.0,1,3701,R2,19.0
2236,41187,FL,Male,514.0,222,298.0,1,11184.0,9,53,258.0,268,15.0,0,0,U4,15.0
2237,132304,CO,Female,774.0,360,396.0,1,16493.0,0,36,367.0,392,5.888888889,0,2001,T1,10.0
2238,138944,AZ,Female,1436.0,298,466.0,25,20792.0,9,12,378.0,395,7.571428571,0,3201,C1,11.0
2239,161204,CA,Male,633.0,269,299.0,1,9551.0,12,64,273.0,291,25.0,1,0,R2,20.0
2240,186579,CA,Female,1869.0,559,600.0,38,20539.0,5,61,560.0,577,6.157894737,0,0,T2,5.0
2241,11978,CO,Male,1213.0,363,493.0,19,18860.0,3,33,416.0,436,12.46076923,1,4401,R1,15.0
2242,117711,TX,Female,271.0,114,258.0,0,7545.0,0,76,180.0,168,13.6,0,3004,C2,16.0
2243,38924,FL,Male,740.0,314,348.0,0,11579.0,18,23,318.0,348,15.0,1,3201,U3,20.0
2244,47448,AL,Male,714.0,324,463.0,0,16087.0,3,81,463.0,383,4.571428571,1,0,S2,5.0
2245,182479,WA,Female,457.0,259,370.0,0,12804.0,4,63,323.0,308,6.8,28,0,T2,15.0
